data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,#country+code,#event+code,,#date+occurred,,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,
4870878,404,KEN4566,4566,9/30/2014,2014,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,The Star (Nairobi),National,"Business on Pandit Nehru road was temporarily paralysed after hawkers evicted over ""unnecessary competition"" to shopkeepers. The protest engaged in running battles with police. No word of causalities or injures.",0,1552577403,KEN
4870892,404,KEN4565,4565,9/29/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kiambu,Ruiru,Kiuu,Ruiru,-1.15,36.9667,1,The Star (Nairobi),National,Residents of Mijikenda area protest over the selling of land by the local government without giving notice to the current owners.,0,1552577403,KEN
4870924,404,KEN4564,4564,9/29/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kiambu,Gatundu North,MangU,Mukuruwe,-1.0167,36.95,1,The Star (Nairobi),National,"Residents of Mukunike village in Kilimambogo, Kiambu county protested the demolition of 50 houses by a local quarry operator. They used boulders to block the Thika-Garissa road for 3 hours bringing traffic at Kilimambogo centre to a standstill.",0,1552577403,KEN
4870940,404,KEN4563,4563,9/28/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Uasin Gishu,Ainabkoi,Kapsoya,Eldoret,0.5167,35.2833,1,Daily Nation (Kenya),National,"Students at Moi University protest over ""delayed learning"" after claiming they had not been taught for several months.",0,1552577403,KEN
5131543,404,KEN4562,4562,9/27/2014,2014,1,Riots,Violent demonstration,Rioters (Kenya),Students (Kenya),5,,,0,50,Eastern Africa,Kenya,Nyeri,Othaya,Chinga,Othaya,-0.5666,36.95,1,The Star (Nairobi),National,"Students at Mucharage Girls Secondary School in Othaya went on rampage, breaking windows and staging a class walkout over the schools policy toward sick student sick leave. No injuries reported.",0,1555958740,KEN
4871029,404,KEN4561,4561,9/26/2014,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Garissa,Dujis,Iftin,Garissa,-0.4536,39.6461,1,NTV,National,"Six people have been injured in a grenade attack in Kenyas north-eastern district of Garissa. The report said a grenade was thrown by unnamed attackers on Ngamia Road near the district hospital. Though the attackers have not been identified, the source references a history of al Shabaab attacks in the area.",0,1552577403,KEN
4871114,404,KEN4560,4560,9/25/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nyeri,Othaya,Chinga,Othaya,-0.5666,36.95,1,The Star (Nairobi),National,Students at Mathenge TTI protest a lack of a television station broadcast at their institute.,0,1552577403,KEN
4871223,404,KEN4559,4559,9/23/2014,2014,1,Protests,Excessive force against protesters,Police Forces of Kenya (2013-),,1,Protesters (Kenya),,6,16,Eastern Africa,Kenya,Makueni,Makueni,Wote,Wote,-1.7808,37.6288,1,Capital FM (Nairobi),National,"At least four people were shot and seriously wounded by police after a meeting to discuss the ouster of Makueni Governor. Those wounded include [the Governors] chief of staff, a bodyguard and two county officials who were allegedly shot when the county assemblys security personnel opened fire to disperse a charged crowd.",0,1552577404,KEN
4871281,404,KEN4558,4558,9/22/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Baringo,Baringo Central,Kapropita,Kabarnet,0.4919,35.743,1,The Star (Nairobi),National,Transport in Kabarnet town bus stage temporarily stopped when more than 200 drivers protested against hiring and firing of Baringo county vehicles drivers. The group later proceeded to the office of the Governor.,0,1552577404,KEN
4871304,404,KEN4557,4557,9/21/2014,2014,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,West Pokot,Kapenguria,Kapenguria,Kapenguria,1.2389,35.1119,2,The Star (Nairobi),National,A man was shot dead at Lonyangelem village in West Pokot by suspected raiders from the neighbouring Turkana county.,1,1552577404,KEN
4871508,404,KEN4553,4553,9/18/2014,2014,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,Xinhua,International,At least eight are killed in twin grenade attacks in Wajir. Assailants not known.,8,1552577405,KEN
4871510,404,KEN4555,4555,9/18/2014,2014,1,Violence against civilians,Attack,Unidentified Armed Group (Somalia),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Garissa,Dujis,Iftin,Garissa,-0.4536,39.6461,1,The Star (Nairobi),National,Unidentified Somali assailants attack a kill a Garissa trader and injure two others in the early hours of the morning. Protests against this action continued throughout the day.,1,1552577405,KEN
4871511,404,KEN4556,4556,9/18/2014,2014,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Baringo,Baringo Central,Kapropita,Kabarnet,0.4919,35.743,1,The Star (Nairobi),National,One person was killed and another seriously injured after a mob attacked them in Baringo under suspicion of practising witchcraft.,1,1552577405,KEN
4871509,404,KEN4554,4554,9/18/2014,2014,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Garissa,Dujis,Iftin,Garissa,-0.4536,39.6461,1,The Star (Nairobi),National,"Residents of Garissa protest the killing of a trader at the hands of suspected Somali assailants. The protest degenerated, however, into a violent clash between Somali and non-Somali groups causing the police to the disperse the rioters with tear-gas.",0,1552577405,KEN
4871589,404,KEN4552,4552,9/17/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nandi,Emgwen,Kapsabet,Kapsabet,0.2039,35.105,2,The Star (Nairobi),National,"Residents of Emsoo ward, Keiyo North have demonstrated against the building of a planned training institute in another village.",0,1552577405,KEN
4871653,404,KEN4551,4551,9/17/2014,2014,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Unidentified Armed Group (Kenya),,3,35,Eastern Africa,Kenya,Kitui,Kitui Central,Township,Kitui,-1.3667,38.0167,1,The Star (Nairobi),National,Villagers clashed with a group of illegal sand harvesters near a bank of the Tuva river. One villager sustained a stone wound.,0,1552577405,KEN
4871681,404,KEN4550,4550,9/16/2014,2014,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Gombato,-4.2708,39.5653,1,The Star (Nairobi),National,"Residents of Gombato area in Diani, Kwale county lynched a suspected thief.",1,1552577405,KEN
4871755,404,KEN4549,4549,9/15/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kakamega,Lurambi,Sheywe,Kakamega,0.2833,34.75,1,Daily Nation (Kenya),National,"Residents in Kakamega stormed Governor's offices demanding his attention over insecurity. Carrying twigs, the protesters marched to the governor's office after the body of a six-year-old girl was found dumped in a trench at a residential estate in Kakamega Town.",0,1552577405,KEN
4871829,404,KEN4547,4547,9/14/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kisumu,Kisumu Central,Market Milimani,Kisumu,-0.1,34.75,1,The Star (Nairobi),National,Traders at a market protest their forced relocation.,0,1552577406,KEN
4871862,404,KEN4546,4546,9/14/2014,2014,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Tana River,Galole,Mikinduni,Bondeni,-1.6126,40.083,1,Sunday Nation (Kenya),National,Anti-terrorism police forces gun down a suspected and wanted al Shabaab member during an early morning raid on their hideout. It is believed the target of the operation was responsible for the killing of a German tourist.,1,1552577406,KEN
4871867,404,KEN4548,4548,9/14/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Taita Taveta,Voi,Kaloleni,Voi,-3.3961,38.5561,1,The Star (Nairobi),National,Maungu residents in Voi protested against the extraction of stones from Marasi Hill by the China Roads and Bridges Company that is constructing a railway.,0,1552577406,KEN
4871937,404,KEN4545,4545,09/12/2014,2014,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kericho,Kipkelion East,Kedowa/Kimugul,Kedowa,-0.233,35.5562,1,The Star (Nairobi),National,"A mob at Kedowa market, Kipkelion East constituency, attacked a man suspected of cow theft. They beat up Nicholas Omwenga and lynched him before setting his van on fire.",1,1552577406,KEN
4872037,404,KEN4544,4544,09/11/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Capital FM (Nairobi),National,Demonstrators protest the prosecution of a police officer for a third day. No reported police involvement.,0,1552577406,KEN
4872051,404,KEN4539,4539,09/10/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Capital FM (Nairobi),National,Demonstrators protest the prosecution of a police officer for a second day. No reported police involvement.,0,1552577406,KEN
4872052,404,KEN4541,4541,09/10/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Migori,Suna West,Ragana-Oruba,Migori,-1.0667,34.4667,1,The Star (Nairobi),National,"Boda boda operators protest against a group of youth who had heckled President Uhuru at a nearby event on 08/09. [The group] marched on the Migori-Kakrao road, cursing the youth who embarrassed the Head of State.",0,1552577406,KEN
4872053,404,KEN4543,4543,09/10/2014,2014,1,Violence against civilians,Attack,Degodia Ethnic Militia (Kenya),,4,Civilians (Kenya),Garre Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Mandera,Mandera East,Township,Darkale,3.9333,41.8667,1,The Star (Nairobi),National,Degodia fighters attack and kill two members of the Garre clan in the Darkale area of Mandera County.,2,1552577406,KEN
4872097,404,KEN4542,4542,09/10/2014,2014,1,Riots,Mob violence,Rioters (Kenya),,5,Rioters (Kenya),,5,55,Eastern Africa,Kenya,Bomet,Bomet East,Nyangores,Bomet,-0.7833,35.35,1,The Star (Nairobi),National,"Supporters of two teachers unions clash in Bomet, causalities, injuries not known.",0,1552577406,KEN
4872096,404,KEN4540,4540,09/10/2014,2014,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Kiambu,Juja,Kalimoni,Juja,-1.1833,37.1167,1,The Star (Nairobi),National,Transponders at the Ndarugu quarries in Juja absconded their roles for two consecutive days over a dilapidated access road. [The workers] blocked the road and demolished kiosks where the council employees collect the levies.,0,1552577406,KEN
4872136,404,KEN4536,4536,09/09/2014,2014,1,Protests,Protest with intervention,Protesters (Kenya),,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Capital FM (Nairobi),National,Police had to shoot in the air several times to quell demonstrators who blocked Thika Superhighway in Nairobi as they protested the prosecution of a police officer charged with murder.,0,1552577406,KEN
4872173,404,KEN4537,4537,09/09/2014,2014,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Kiambu,Juja,Kalimoni,Juja,-1.1833,37.1167,1,The Star (Nairobi),National,Transponders at the Ndarugu quarries in Juja absconded their roles for two consecutive days over a dilapidated access road. [The workers] blocked the road and demolished kiosks where the council employees collect the levies.,0,1552577406,KEN
4872137,404,KEN4538,4538,09/09/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kilifi,Kilifi North,Kibarani,Kilifi,-3.633,39.85,1,The Star (Nairobi),National,A group of pupils and teachers protest against a county government measure of overtake public utilities.,0,1552577406,KEN
4872221,404,KEN4535,4535,09/08/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kiambu,Ruiru,Kiuu,Githurai,-1.2065,36.9137,1,The Star (Nairobi),National,"Residents of Githurai again gather to protest, calling for the arrest of a police officer who they believe killed two innocents.",0,1552577406,KEN
4872235,404,KEN4534,4534,09/07/2014,2014,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Laikipia,Laikipia East,Githiga,Kiamburi,0.477,36.2933,1,The Star (Nairobi),National,A suspected rapist is lynched by a mob in Kiamburi.,1,1552577406,KEN
4872259,404,KEN4533,4533,09/07/2014,2014,1,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Unidentified Ethnic Militia (Kenya),,4,14,Eastern Africa,Kenya,Mandera,Mandera North,Rhamu,Rhamu,3.9208,41.2192,1,Sunday Nation (Kenya),National,"One civilian is killed and two police officers injured in an attack on a lorry carrying supplies for a food programme. The attackers are unknown, but are believed to be related to an ongoing clash between the Degodia and Garre clans.",1,1552577406,KEN
4872362,404,KEN4532,4532,09/05/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kiambu,Ruiru,Kiuu,Githurai,-1.2065,36.9137,1,The Star (Nairobi),National,"Residents protested, calling for the arrest of a police officer after he had killed two criminals, who the protesters believe were innocent.",0,1552577406,KEN
4872379,404,KEN4531,4531,09/04/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Machakos,Machakos Town,Machakos Central,Machakos,-1.5167,37.2667,1,The Star (Nairobi),National,Parents of school children block roads in protest of the appointment of a new principal of whom they disapprove.,0,1552577406,KEN
4872413,404,KEN4530,4530,09/04/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Narok,Narok East,Keekonyokie,Duka Moja,-1.1171,36.2435,1,The Star (Nairobi),National,Residents of Narok county staged a demonstration at Duka Moja Thursday morning to protest the death of four men and a woman who died after consuming illicit brew on Wednesday night. The protesters mounted roadblocks along the Mai-Mahiu - Narok road at Duka Moja shopping centre and accused police of laxity in dealing with the sale of illicit brew.,0,1552577406,KEN
4872429,404,KEN4527,4527,09/03/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Migori,Suna West,Ragana-Oruba,Migori,-1.0667,34.4667,1,The Star (Nairobi),National,Migori town boda boda operators have protested against high levies by the county government. The operators held a demonstration on Administration road on Wednesday.,0,1552577406,KEN
4872431,404,KEN4529,4529,09/03/2014,2014,1,Protests,Protest with intervention,Protesters (Kenya),,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Machakos,Yatta,Matuu,Matuu,-1.146,37.5475,1,The Star (Nairobi),National,Police in Yatta stopped a demonstration against Kalonzo Musyoka by residents of Matuu town.,0,1552577406,KEN
4872430,404,KEN4528,4528,09/03/2014,2014,1,Riots,Violent demonstration,Rioters (Somalia),Al Shabaab,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,The Star (Nairobi),National,Al Shabaab members being held at Kamiti Maximum Security Prison riot over a cut in privileges. A warders arm was broken in the melee. Following the riot fourteen al Shabaab inmates were allegedly tortured by prison staff.,0,1552577406,KEN
4872504,404,KEN4525,4525,09/02/2014,2014,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Bungoma,Webuye West,Misikhu,Misikhu,0.7358,34.6898,1,The Star (Nairobi),National,West Kenya Company farmers in Bungoma county demonstrated at the Misikhu weighbridge over reduction of cane prices by the firm. Police officers monitored the protest from a distance.,0,1552577406,KEN
4872505,404,KEN4526,4526,09/02/2014,2014,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Murang'a,Kiharu,Mbiri,Sagana,-0.67,37.2,2,The Star (Nairobi),National,"A group of 39 protesters against Kakuzi Ltd, Makuyu engage police in running battles along a road connecting Kenol and Sagana. Injuries not known or reported. The protesters qualm with the company is not known.",0,1552577406,KEN
